ticker,headline,date,eventRet,perc_sent,lstm,vader_sent
AMD,"Jefferies analyst Mark Lipacis names his top four semiconductor stocks in a note obtained by CNBC. The winners: Advanced Micro Devices (AMD +2.3%), Nvidia (NVDA +1.7%), Smart Global Holdings (SGH +4.8%), and Xilinx (XLNX -0.4%).",2017-08-31,0.0688441641777488,0,0,0.8801
TSLA,Morgan Stanley takes a deep dive into the impact Tesla (TSLA +1.4%) could have in trucking with its upcoming EV truck announcement.,2017-09-07,0.0031731663945928,1,0,0.4949
AMZN,"As reported by Bloomberg, data from Foursquare Labs showed a 25% increase in traffic at Whole Foods in the first two days after the Amazon (NASDAQ:AMZN) purchase closed (your humble editor set foot in WFM for the first time in years last week).",2017-09-11,-0.0013686764179967,1,1,0.7035
BA,"Boeing (BA +1.3%) is easily today's biggest Dow gainer after Wednesday's upbeat presentation, as CEO Dennis Muilenburg told surprised analysts the company was increasing production of its flagship 787 Dreamliner from 12 per month to 14 by 2019.",2017-09-14,0.0192517165555261,1,1,0.9015
BA,"Prime Minister Justin Trudeau says Canada will not buy Boeing (BA +1.7%) fighter jets while the company pursues a trade challenge against Bombardier (OTCQX:BDRAF, OTCQX:BDRBF) over the C Series commercial aircraft.",2017-09-18,0.0317588050584625,1,0,0.5403
ADBE,        Adobe Systems (NASDAQ:ADBE) shares are down 2.49% aftermarket despite Q3 revenue and EPS beats. The Q4 guidance matches revenue consensus at $1.95B and the expected $1.15 EPS beat consensus by five cents.  ,2017-09-19,0.013613698072471,1,1,0.2712
AMZN,"Axios reports that Amazon (AMZN -0.3%) is in talks with ""mid-market"" pharmacy benefit managers.",2017-09-20,-0.0009906071147827,0,1,0.5809
AIG,"AIG -1.7% AH after U.S. regulators did not announce any change to existing policy for oversight of ""systematically important financial institutions.""",2017-09-22,0.0097920857470701,0,1,0.423
AMZN,        Amazon Video (AMZN -2.2%) appears to have cut 4K video prices to keep up with Apple’s price reduction paired with the Apple TV 4K launch.,2017-09-25,-0.0259297000810456,0,0,0.5774
AMD,        Shares of Advanced Micro Devices (AMD -3.3%) and Nvidia (NVDA -3.9%) down this afternoon following Intel’s (INTC -0.3%) desktop processor reveal this morning.  ,2017-09-25,-0.0600825468563541,0,0,0.7988
AIG,"AIG +1.5% AH after U.S. officials remove federal oversight of the insurer, which now is roughly half its size at the time of the financial crisis, when it was on the verge of collapse.",2017-09-29,0.002316965021702,1,1,-0.7472
TSLA,Tesla (TSLA -1.7%) is lower after the pace of Model 3 production during September disappointed some investors.,2017-10-03,0.0206147239135501,0,0,-0.5189
GOOG,"Executives from Facebook (FB +1.7%), Twitter (TWTR +2.8%) and Google (GOOG +1.9%, GOOGL +1.9%) have been invited to a public hearing of the House Intelligence Committee Nov. 1, to testify about Russian meddling in the 2016 U.S. election.",2017-10-05,0.0128288984971645,1,1,0.4875
YELP,"Coming off a 52-week high Friday, Yelp (NYSE:YELP) is 2.4% lower as Cantor Fitzgerald downgrades to Neutral, seeing all the positives now baked in.",2017-10-09,-0.0162102805547383,1,0,0.4548
NFLX,        Netflix (NASDAQ:NFLX) shares are up 1.6% premarket after price target increases at JPMorgan and Goldman Sachs.,2017-10-13,0.0232015537672349,1,1,0.5324
NFLX,Netflix (NASDAQ:NFLX): Q3 EPS of $0.29 misses by $0.03.,2017-10-16,0.0345243831434907,0,0,-0.2201
TSLA,"Tesla (NASDAQ:TSLA) could face some hurdles with its strategy in China to become the first foreign automaker to build a wholly owned plant in order to ""safeguard"" its technology and retain 100% of profits, reports The Wall Street Journal.",2017-10-23,-0.0424863002742216,1,1,0.8044
AMD,"        Advanced Micro Devices (NASDAQ:AMD) shares are down 10.39% aftermarket following Q3 EPS and revenue beats. The company expects Q4 revenue to fall between 12% and 18% sequentially, but the midpoint would represent a 26% growth on the year or about $1.4B (consensus: $1.34B).",2017-10-24,0.0316375430166397,1,1,0.6049
MSFT,"           Microsoft (NASDAQ:MSFT) shares are up 3.68% aftermarket following Q1 results that beat EPS and revenue estimates, met a Cloud sales goal early, and didn’t drown in the struggling global PC market.  ",2017-10-26,-0.0012631560579444,1,1,-0.5969
GOOG,"        Alphabet (NASDAQ:GOOG) shares are up 2.78% aftermarket after a Q3 report that beat EPS, revenue, and several other analyst estimates.",2017-10-26,0.0020835470333948,1,1,0.7041
GOOG,Alphabet (NASDAQ:GOOG): Q3 EPS of $9.57 beats by $1.24.,2017-10-26,0.0020835470333948,1,1,0.0068
AMZN,Amazon (NASDAQ:AMZN): Q3 EPS of $0.52 beats by $0.49.,2017-10-26,-0.003557205267737,1,1,0.1843
AMZN,"Whole Foods Market (AMZN +13.2%) will look to add 6,000 employees at a National Hiring Day Nov. 2.",2017-10-27,0.1316704034057442,1,1,0.2765
GOOG,"Facebook (FB +4.3%), Twitter (TWTR +6.8%) and Google (GOOG +4.8%, GOOGL +4.3%) will appear before a third congressional hearing on Tuesday to discuss solutions to Russian disinformation.",2017-10-27,0.0472368064263788,1,1,0.401
TSLA,Tesla (TSLA -2.1%) trims some of its earlier losses that followed a report that orders with a key parts supplier were cut by 40% and a subsequent downgrade by Evercore ISI.,2017-10-27,-0.0152365077544387,1,0,-0.243
TSLA,"Tesla (NASDAQ:TSLA) -2.4% premarket as Evercore ISI downgrades shares to In-Line from Outperform with a $312 price target, cut from $330, citing a more cautious outlook on Model 3 production.",2017-10-27,-0.0152365077544387,0,0,0.5441
GOOG,"In a busy day on Capitol Hill for Facebook (FB +0.1%), Twitter (TWTR -3%) and Google (GOOG -0.1%, GOOGL) -- testifying about Russian ad spending on their platforms tied to the 2016 presidential campaign -- the companies say they're still not certain they've seen the full effects of attempted manipulation.",2017-10-31,-0.0025812619895791,0,1,0.4782
YELP,Yelp (YELP -1.5%) has tumbled 5% in after-hours trading after its Q3 report beat expectations with revenues up more than 19% but featured dim guidance for Q4.,2017-11-01,-0.0238887239927275,1,0,0.3072
AAPL,Apple (NASDAQ:AAPL) shares are up 2.87% aftermarket following Q4 results that beat EPS and revenue estimates. Q1 estimates include gross margins between 38% and 38.5% and revenue of $84B to $87B (consensus: $84.9B).,2017-11-02,-0.0054085593153503,1,1,0.4569
AAPL,Apple (NASDAQ:AAPL): Q4 EPS of $2.07 beats by $0.20.,2017-11-02,-0.0054085593153503,1,0,0.1422
AMZN,"Online 8,000-lb. gorilla Amazon (AMZN +0.1%) can make life miserable for prescription drug sellers in a variety of ways according to Bloomberg.",2017-11-07,0.0103901442616671,1,1,0.5973
NVDA,"        Nvidia (NASDAQ:NVDA) reports Q3 results that beat EPS and revenue estimates with an upside guidance. The company showed a 25% growth on the year in Gaming and 109% Datacenter growth, which were the platforms to watch.",2017-11-09,-0.0318949201174139,1,1,0.861
NVDA,Nvidia (NASDAQ:NVDA): Q3 EPS of $1.33 beats by $0.26.,2017-11-09,-0.0318949201174139,1,1,0.0068
NVDA,        The Philadelphia Semiconductor index drops 2.27% as chip stocks fall ahead of Nvidia’s (NVDA -3%) earnings report and following this morning’s news that Intel (INTC -1.3%) hired a key AMD (AMD -5%) chip architect.  ,2017-11-09,-0.0318949201174139,0,1,0.4101
AMZN,"The struggling retailer zoomed higher yesterday after earnings weren't as bad as feared, and is up another 2.4% this morning.",2017-11-10,-0.0066578430589677,1,1,-0.1356
AMZN,        GBH Insights analyst Daniel Ives says Amazon (NASDAQ:AMZN) will have a “blowout” holiday quarter with Prime members spending 20% to 25% more this season.,2017-11-20,-0.0096751127606191,1,0,0.6173
AMZN,"        Holiday shoppers could generate $107B in online sales this season, up 14% on the year, according to Adobe Analytics.",2017-11-22,0.0263312871380581,1,1,0.5996
AAPL,           UBS lowers its 2018 Apple (NASDAQ:AAPL) iPhone unit sales growth forecast from 12% to 10% following a customer survey. ,2017-11-27,-0.0049722641439604,1,1,0.6963
AAPL,"        Apple’s (NASDAQ:AAPL) iPhone X accounts for over 2% of the iPhone active installed base, according to IHS Markit data.",2017-12-04,-0.011963169610927,1,1,0.6772
AAPL,        Apple (AAPL +0.5%) suppliers are recovering after Broadcom (AVGO +1.8%) suggests the late launch of the iPhone X will boost sales.,2017-12-07,-0.001879686953465,1,1,0.5692
AAPL,        Digitimes sources report that Largan wasn’t the only Apple (AAPL +0.4%) supplier that had weak shipments in November with a further drop expected this month.,2017-12-08,0.0021292872918525,1,0,-0.0161
BA,"Canada officially scraps plans to buy 18 Boeing (BA +2.9%) fighter jets and reiterates the company would have little chance of winning a larger contract for 88 jets unless it drops a challenge against domestic planemaker Bombardier (OTCQX:BDRAF, OTCQX:BDRBF).",2017-12-12,0.0143603101238289,1,1,0.7724
NVDA,        Nvidia (NASDAQ:NVDA) shares are down 1.2% premarket after a CNBC appearance by ex-Facebook exec Chamath Palihapitiya.,2017-12-12,-0.0030698604563644,1,1,0.459
ADBE,        Adobe Systems (NASDAQ:ADBE) shares are up 1.6% aftermarket following Q4 results that beat EPS and revenue estimates. Q1 guidance has revenue at $2.04B (consensus: $2.04B) and EPS at $1.27 (consensus: $1.24).,2017-12-14,0.0145149172485785,1,1,0.5911
ADBE,Adobe Systems (NASDAQ:ADBE): Q4 EPS of $1.26 beats by $0.10.,2017-12-14,0.0145149172485785,1,1,-0.0112
BA,"Boeing (BA -0.5%) and Embraer (ERJ +17.6%) issue a statement confirming that ""the two companies are engaged in discussions regarding a potential combination, the basis of which remains under discussion.""",2017-12-21,-0.0074472411508668,1,0,0.4715
AMD,"Now AMD is picking up a bit in after-hours trading, up 1%, after it's issued a statement breaking with Intel's (NASDAQ:INTC) take on today's processor-flaw issue and says the exploit poses a ""near-zero risk"" to its own chips.",2018-01-03,0.1200059979608776,1,1,0.0776
GOOG,"Google (GOOG +1.9%, GOOGL +2%) is exploring a sale of the Zagat restaurant-review business, Reuters reports.",2018-01-03,0.0341883911500564,1,1,0.0947
TSLA,Tesla (NASDAQ:TSLA) is down 2.61% premarket after pushing back a closely-watched production target of hitting a 5K Model 3s per week pace to the end of the second quarter.,2018-01-04,-0.0185230903082722,1,0,0.141
NFLX,"Netflix (NASDAQ:NFLX) is seeing a Letterman tick-up, now up 1.3%, after tweeting out that former CBS Late Show veteran David Letterman's new monthly interview show, My Next Guest Needs No Introduction, will debut in a week with an all-star guest lineup.",2018-01-05,0.0240317215866723,1,1,0.1775
TSLA,Tesla (NASDAQ:TSLA) is up 5.77% and trades at its highest level of 2018 as investor sentiment bounces back strongly after last week's Model 3 deliveries update.,2018-01-08,0.0688679602248998,1,1,0.5358
AMZN,"        Piper Jaffray increases its Amazon (NASDAQ:AMZN) price target by $200 to $1,400, a 12% upside to yesterday’s close.",2018-01-09,0.0191003884062854,1,1,0.5668
YELP,"Yelp (NYSE:YELP) is seeing its biggest move in months, up 3.6%, amid hot chatter that a ""major activist"" has taken a big stake and might push for a sale of the company.",2018-01-12,0.0479918901247364,1,1,0.638
AMZN,"Amazon Fresh (NASDAQ:AMZN) sales rose 35% to $135M during the last four months of 2017 after Whole Foods was swallowed up, according to data from One Click Retail.",2018-01-16,0.0220786444230051,1,1,0.7009
AMZN,"        BMO Capital raises its Amazon (NASDAQ:AMZN) price target from $1,200 to $1,600, a new Street high and 23% higher than Friday’s close.",2018-01-16,0.0220786444230051,1,1,0.6988
AAPL,"        U.S. Apple (NASDAQ:AAPL) iPhone activations were up 10 points on the quarter in Q4 CY17, according to CIRP data, up to a 39% share from 29% in September’s quarter.",2018-01-16,0.0052445336551344,1,1,0.5619
BA,"The Dow surges more than 300 points toward its best single session rise in about seven weeks, boosted by another big gain in Boeing (BA +3.6%), which has contributed about a third of the Dow’s rise from its first close above 25,000 on Jan. 4, by far the most points of any index constituent.",2018-01-17,0.0441679441235633,1,1,0.9184
AAPL,Bank of America Merrill Lynch raises its Apple (NASDAQ:AAPL) price target from $180 to $220 while reiterating a Buy rating. The price target is 25% above yesterday’s closing price and would represent a $1.1T market valuation.,2018-01-17,0.0114341369327469,1,1,0.631
AAPL,        KGI Securities analyst Ming-Chi Kuo lowers the lifetime sales forecast for Apple’s (AAPL -0.6%) iPhone X from 80M to 62M units.,2018-01-19,-0.0035692727500562,0,1,0.4664
AMZN,"        Amazon (NASDAQ:AMZN) will increase the monthly price of Amazon Prime from $10.99 to $12.99, an 18% increase, according to Recode.",2018-01-19,-0.0003231180373519,1,1,0.7502
AAPL,        JPMorgan sees more signs of weakening Apple iPhone X (AAPL +0.6%) sales and forecasts build to be down 50% on the quarter.,2018-01-23,-0.0079553974648265,1,0,0.1021
NFLX,"Netflix (NASDAQ:NFLX) is up 11% in premarket action after the company's strong subscriber growth sends analysts scrambling to crunch numbers again. Piper Jaffray summed up the bull camp on the streamer when it maintained that Netflix has reached ""escape velocity"" in its path to stay ahead of content spending.",2018-01-23,0.1320851318127927,1,1,0.8245
AAPL,"Apple (NASDAQ:AAPL) shares drop 1.1% after CNBC’s Scott Wapner tweets he will interview Bernstein analyst Toni Sacconaghi, who has cautionary comments about the current quarter’s iPhone numbers.",2018-01-24,-0.015702491193275,1,1,0.5348
AMZN,"        D.A. Davidson reiterates its Buy rating and raises its Amazon (NASDAQ:AMZN) price target from $1,500 to $1,800, which is a 33% upside on yesterday’s close and a new Street high.",2018-01-25,0.0113653461819918,1,1,0.7091
AMZN,"        Morgan Stanley increases its Amazon (NASDAQ:AMZN) price target from $1,260 to $1,400, a 1.6% upside on yesterday’s close.",2018-01-26,0.0325466889680494,1,1,0.5731
AMZN,"        Citi reiterates its Buy rating for Amazon (NASDAQ:AMZN) but raises the price target from $1,400 to $1,600, a 14% upside to Friday’s close. ",2018-01-29,0.0286377630904692,1,1,0.5149
AMD,"        MKM Partners raises its AMD (NASDAQ:AMD) price target from $13 to $14.50, a 12% upside on Friday’s closing price.",2018-01-29,0.0720847133454891,1,1,0.3763
AMD,Advanced Micro Devices (NASDAQ:AMD) shares are down 0.4% aftermarket following Q4 results that beat EPS and revenue estimates.,2018-01-30,-0.0052123500832647,1,1,0.5594
MSFT,        Microsoft (NASDAQ:MSFT) shares are down 1.3% aftermarket following a Q2 report that beat on EPS and revenue. ,2018-01-31,0.0119132189768418,1,1,0.4945
AMD,        Semiconductors finish the day strong with peers moving after the AMD (AMD +6.8%) earnings report and Samsung’s bullish memory market outlook from its report.,2018-01-31,0.0338152890697219,1,1,0.7946
AAPL,           Apple (NASDAQ:AAPL) shares slip 1% aftermarket following Q1 results that beat revenue and EPS estimates but missed on unit shipments and included a downside Q2 guidance. ,2018-02-01,0.0048453388331679,1,1,-0.0706
